ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
4818,succeeding a success,ratan tata turned a family conglomerate into a tiger. he will be a hard act to follow,12/08/2010,Economist,1,0,0
4819,always read the small print,an intriguing tale from central europe,12/08/2010,Economist,0,0,1
4820,the curse of hp,mark hurd__ resignation embroils the world__ biggest technology company in yet another hollywood-style scandal,12/08/2010,Economist,1,0,0
4821,of bits and bites,posh restaurants innovate to attract customers,12/08/2010,Economist,1,0,0
4822,an empire built on sand,can the world__ best-known holiday resort continue in its current form?,12/08/2010,Economist,1,0,0
4823,what lies within,"the personal genetic-testing industry is under fire, but happier days lie ahead",12/08/2010,Economist,0,0,0
4824,cue the fish,why natural history is such a good business,12/08/2010,Economist,0,0,1
4825,a hundred million happy geeks,"but please, no sex or subversion",05/08/2010,Economist,1,0,1
4826,the new frontier for corporate japan,japan once prospered by exporting to rich countries. now the action is elsewhere,05/08/2010,Economist,1,0,0
4827,the final chapter?,the world__ best-known bookstore puts itself up for sale,05/08/2010,Economist,0,0,1
4828,"profits, but no jobs",how long can corporate america__ profit rebound continue?,05/08/2010,Economist,0,0,1
4829,the curse of the alien boss,nokia is reportedly seeking an outsider to revive it. bad idea,05/08/2010,Economist,1,0,1
4830,china's lucky man bags volvo,"has the founder of geely, an upstart carmaker, got what it takes to revive volvo?",05/08/2010,Economist,1,0,0
4831,the wages of failure,"despite the howls, tony hayward__ departure as boss of bp was deftly handled. and other firms are trying harder not to reward bad leadership",29/07/2010,Economist,0,0,0
4832,pardon me?,"freeing fat-cat felons creates moral hazard, koreans fear",29/07/2010,Economist,1,0,0
4833,the end of wintel,"as microsoft and intel move apart, computing becomes multipolar",29/07/2010,Economist,1,0,0
4834,stitched up,"an industry that could lift millions out of poverty, in theory",29/07/2010,Economist,1,1,0
4835,the last redoubt,another push to sell pay-television to the germans,29/07/2010,Economist,0,0,1
4836,a post-crisis case study,the new dean of harvard business school promises __adical innovation_,29/07/2010,Economist,1,0,0
4837,the chic learn to click,"luxury firms are digital laggards, but some are catching up",22/07/2010,Economist,1,0,0
4838,after the leak,the gusher in the gulf may soon be sealed. bp__ woes will be harder to cap,22/07/2010,Economist,0,0,0
4839,in search of serendipity,success in business increasingly depends on chance encounters,22/07/2010,Economist,0,0,0
4840,digitisation and its discontents,why some media outfits still refuse to go online,22/07/2010,Economist,1,0,1
4841,the war of the wards,investors are eyeing up hospitals around the world,22/07/2010,Economist,0,1,0
4842,"curbing those long, lucrative hours","the billable hour is not dead, but many people would like to kill it",22/07/2010,Economist,0,0,0
4843,strength amid paralysis,"even as it gently declines, japan has plenty of pockets of growth",15/07/2010,Economist,0,0,0
4844,antennaegate,a minor glitch in apple__ latest phone hints at bigger problems,15/07/2010,Economist,0,0,1
4845,roll of the dice,why french casinos are struggling,15/07/2010,Economist,0,0,1
4846,profiting from non-profits,charities are often told they should learn from business. the reverse is also true,15/07/2010,Economist,0,0,1
4847,keep on trucking,internet grocery shopping is booming. if only it were profitable,15/07/2010,Economist,0,0,0
4848,struggling for control,the humble channel-zapper is evolving in ways that will shape television__ future,15/07/2010,Economist,0,0,0
4849,shuffle up and deal,chinese labour unrest is forcing japanese bosses to change,,Economist,0,0,1
4850,culture shock,western media companies are flocking to a city without freedom of speech,08/07/2010,Economist,0,1,1
4851,studios in the sands,companies are paying more attention to the psychological well-being of their workers,08/07/2010,Economist,1,0,0
4852,mens sana in corporation sano,europe__ carmakers fear the results of a free-trade agreement with south korea,08/07/2010,Economist,0,0,0
4853,one-way street,bidders for californian high-speed rail may have their past raked over,08/07/2010,Economist,0,0,0
4854,the emerging online giants,"dst, naspers and tencent have made promising internet investments in many emerging markets. now even western internet financiers are emulating them",08/07/2010,Economist,0,0,0
4855,two cheers for sarbanes-oxley,"the supreme court gets it right by tweaking, but not overturning, the controversial legislation",01/07/2010,Economist,1,0,0
4856,overruled,portugal__ government blocks a spanish bid for a strategic telecoms asset,01/07/2010,Economist,0,0,0
4857,the swoosh heard around the world,nike__ strong presence at the world cup highlights its strategy for growth,01/07/2010,Economist,1,0,0
4858,drucker in the dug-out,a japanese book about peter drucker and baseball is an unlikely hit,01/07/2010,Economist,1,0,0
4859,vapour trails,in hot pursuit of a fuel that is less risky and more accessible,01/07/2010,Economist,1,0,0
4860,media__ two tribes,"some media outfits chase scale, while others pursue premium pricing",01/07/2010,Economist,1,0,0
4861,chemistry goes green,"behind the scenes, industrial biotechnology is getting going at last",01/07/2010,Economist,1,0,0
4862,not guilty?,the supreme court favours three jailed bosses in a crop of pro-business rulings,01/07/2010,Economist,0,0,0
4863,repent at leisure,companies and law firms are turning to india for cut-price legal services,,Economist,0,1,0
4864,passage to india,financial reformers try to redefine what it is to be a shareholder,24/06/2010,Economist,1,0,0
4865,uniquely positioned,"fast retailing, japan__ biggest clothes retailer, hopes an innovative strategy will make it the world__ biggest too",24/06/2010,Economist,1,0,0
4866,slaughterhouse rules,a fight looms over regulations for america__ meatpackers,24/06/2010,Economist,1,1,0
4867,clash of the saudi titans,the contours of a saudi financial scandal become clearer,24/06/2010,Economist,1,1,0
4868,court tester,the obama administration battles the courts while bp battles the slick,24/06/2010,Economist,0,1,0
4869,seeking a stable formula,the world__ biggest chemical firm buys into a less volatile business,24/06/2010,Economist,1,0,0
4870,too many chiefs,inflation in job titles is approaching weimar levels,24/06/2010,Economist,1,0,0
4871,glitzkrieg,retailers of luxury goods like the look of poland,17/06/2010,Economist,0,0,1
4872,keeping up with the gateses,the world__ leading philanthropists ask other tycoons to join their movement,17/06/2010,Economist,1,0,0
4873,doubles all round,production of scotch whisky is starting to boom,17/06/2010,Economist,1,1,0
4874,apps and downs,"on their own, mobile applications may not become big moneyspinners",17/06/2010,Economist,0,0,0
4875,good and hungry,more than menus need to be revamped if fast-food firms want to keep growing,17/06/2010,Economist,0,0,1
4876,planning for the sequel,how pixar__ leaders want to make their creative powerhouse outlast them,17/06/2010,Economist,0,0,1
4877,buying votes,nobody loves a tight political race as much as a media firm,17/06/2010,Economist,0,1,1
4878,uncaging the lions,business is transforming africa for the better,10/06/2010,Economist,0,0,1
4879,a grocer goes,sir terry leahy checks out of the british retailer he turned into a global force,10/06/2010,Economist,0,0,0
4880,facing a freeze,governments are reviewing plans to open arctic waters to oilmen,10/06/2010,Economist,0,0,1
4881,cap in hand,france__ most respected newspaper teeters on the edge of bankruptcy,10/06/2010,Economist,1,0,0
4882,the strange survival of ink,newspapers have escaped cataclysm by becoming leaner and more focused,10/06/2010,Economist,1,0,0
4883,of atrophying flesh and phones,a famous american telephone firm searches for a new lease on life,10/06/2010,Economist,1,0,0
4884,up and away,"japanese online retailing is on the rise, and its champion is spreading its wings",10/06/2010,Economist,0,0,1
4885,only connect,"alfons sauquet, the dean of esade business school in spain, argues that a disconnection between business and science is holding europe back. and business schools are often part of the problem",09/06/2010,Economist,0,1,0
4886,ideas that work,should mba students care about their professors_ research?,07/06/2010,Economist,1,0,0
4887,not written in stone,"the ipad is a success, but other tablets may not be",03/06/2010,Economist,1,0,0
4888,reaching for a longer spoon,the disaster in the gulf of mexico is straining ties between companies and activists,03/06/2010,Economist,1,0,0
4889,in two minds,trade unions need to think hard if they are to survive in the age of austerity,03/06/2010,Economist,1,0,1
4890,redress by relocation,victims of tainted chinese goods seek compensation in hong kong,03/06/2010,Economist,0,0,0
4891,hole below the water,failure to stem the flow of oil into the gulf of mexico spells trouble for bp,03/06/2010,Economist,1,0,0
4892,digging in a minefield,a government proposal exposes a rich seam of discord,03/06/2010,Economist,1,0,0
4893,green-energy blues,investors wonder if the renewable-energy boom is over,01/06/2010,Economist,0,0,0
4894,hybrid vigour,taiwan__ tech firms are conquering the world__nd turning chinese,27/05/2010,Economist,1,1,0
4895,a mixed blessing,the cheaper euro will be good for some european companies__p to a point,27/05/2010,Economist,0,1,0
4896,sickly sweetener,americans are losing their taste for a sugar substitute made from maize,27/05/2010,Economist,0,0,1
4897,growth on the cheap,the oecd tells governments how to unleash business__ creative potential,27/05/2010,Economist,1,0,0
4898,the retailers' dilemma,"as they decide how to stock their shelves later this year, america__ shopkeepers are debating whether the recent rise in consumer spending will last",27/05/2010,Economist,1,0,0
4899,plainly packaged,a little-known investor from new zealand is stirring up the packaging business,27/05/2010,Economist,1,0,0
4900,game on,creditors go to bat against the rules of a hallowed american sport,27/05/2010,Economist,0,0,1
4901,light and death,a series of deaths expose a big computer-maker to unaccustomed scrutiny,27/05/2010,Economist,0,1,0
4902,stalled,"five years on, life hasn't turned out as planned for many business-school alumni",25/05/2010,Economist,0,0,1
4903,changing course,berkeley's is the latest business school to shake up its mba courses,25/05/2010,Economist,0,1,0
4904,a new career? don't bank on it,firms are starting to hire again. but the heady days for mbas are not yet back,25/05/2010,Economist,0,0,1
4905,student diary,"fardeen nariman turned his back on a successful career to pursue an mba at london business school. but when the recruiters rolled in, little went to plan",25/05/2010,Economist,0,0,1
4906,get off the line,portugal telecom and spain__ telefónica squabble over brazil,20/05/2010,Economist,0,1,1
4907,a wholesale invasion,a french supermarket chain takes a bet on india,20/05/2010,Economist,0,0,1
4908,a homespun elixir,"with growth limited at home, japan__ pharma industry is buying firms abroad",20/05/2010,Economist,1,1,0
