number,title,date,stock,sentiment_scores
1261901,Tesla shares are trading higher after Morgan Stanley reportedly raised its price target to $500 and its bull case to $1.200.,2020-02-18 07:35:00-05:00,TSLA,"{'negative': 0.0014609331, 'neutral': 0.9865552, 'positive': 0.011983834}"
1261902,"Hearing Morgan Stanley Raised Tesla Price Target To $500, Raised Bull Case To $1,200",2020-02-18 07:25:00-05:00,TSLA,"{'negative': 0.0025818876, 'neutral': 0.9961391, 'positive': 0.0012791037}"
1261903,"Bernstein Maintains Market Perform on Tesla, Raises Price Target to $730",2020-02-18 07:21:00-05:00,TSLA,"{'negative': 0.0021545298, 'neutral': 0.99536276, 'positive': 0.0024826492}"
1261904,Tesla said to be in talks to use CATL's cobalt-free batteries in China-made cars,2020-02-18 06:00:00-05:00,TSLA,"{'negative': 0.00220496, 'neutral': 0.9957072, 'positive': 0.0020879076}"
1261905,"GM Ceases Operations In Australia, New Zealand, Thailand, Ends Iconic Holden Brand",2020-02-18 05:36:00-05:00,TSLA,"{'negative': 0.19604734, 'neutral': 0.80229807, 'positive': 0.0016545701}"
1261906,Apple To Miss Q2 Earnings As Coronavirus Outbreak Hits Both Supply And Demand,2020-02-17 23:41:00-05:00,TSLA,"{'negative': 0.8993445, 'neutral': 0.098248035, 'positive': 0.0024073685}"
1261907,Tesla's Berlin Factory Preparation Work Halted by German Court,2020-02-16 11:18:00-05:00,TSLA,"{'negative': 0.6010485, 'neutral': 0.397075, 'positive': 0.0018765085}"
1261908,Elon Musk Tweets Looking Forward to International Expansion of Solar Roof Business Later this Year,2020-02-15 20:16:00-05:00,TSLA,"{'negative': 0.0014335328, 'neutral': 0.9747522, 'positive': 0.02381424}"
1261911,Tesla Shares Unaffected Following Amended 13G Filing From T. Rowe Price Showed Raised Stake In Co. To 0.9%,2020-02-14 13:55:00-05:00,TSLA,"{'negative': 0.7643424, 'neutral': 0.23383749, 'positive': 0.0018200247}"
1261912,"Gene Munster Defends Tesla Bulls, Roth Capital's Irwin Makes Bear Case",2020-02-14 12:46:00-05:00,TSLA,"{'negative': 0.17939436, 'neutral': 0.81895, 'positive': 0.0016556368}"
1261913,"How Tesla Could Use Its $2B In Offering Cash: A Cybertruck Plant, China, Debt Payoff",2020-02-14 11:21:00-05:00,TSLA,"{'negative': 0.0023856224, 'neutral': 0.9944741, 'positive': 0.003140265}"
1261915,'Tesla is starting to add third-party charging stations to its in-car navigation' -Electrek,2020-02-14 08:59:00-05:00,TSLA,"{'negative': 0.0016349223, 'neutral': 0.9943679, 'positive': 0.0039972505}"
1261917,"Tesla shares are trading lower after the company priced its 2.65 million share offering at $767 per share. The company also had a recall of 3,183 Model X vehicles in China.",2020-02-14 08:49:00-05:00,TSLA,"{'negative': 0.57920676, 'neutral': 0.41883355, 'positive': 0.0019596769}"
1261920,'Dean Of Valuation' Says Tesla Still Has Long Way To Go To Justify Stock Price,2020-02-14 07:24:00-05:00,TSLA,"{'negative': 0.00997721, 'neutral': 0.9891216, 'positive': 0.00090117333}"
1261921,Tesla Filing Shows 2.65M Share Offering Priced At $767,2020-02-14 06:32:00-05:00,TSLA,"{'negative': 0.0031660367, 'neutral': 0.9959869, 'positive': 0.0008470006}"
1261923,"Tesla to Recall 3,183 Model X Vehicles in China",2020-02-14 04:54:00-05:00,TSLA,"{'negative': 0.22920129, 'neutral': 0.76914513, 'positive': 0.0016536574}"
1261924,Tesla Says 'Public Health Epidemic Originating In China' A 'Risk Factor' For Its Business,2020-02-13 23:47:00-05:00,TSLA,"{'negative': 0.7574892, 'neutral': 0.24046013, 'positive': 0.0020506864}"
1261925,Source Familiar With Matter Tells Benzinga Tesla Offering To Price At $767/Share,2020-02-13 19:37:00-05:00,TSLA,"{'negative': 0.0029020468, 'neutral': 0.9962063, 'positive': 0.00089162635}"
1261926,Tesla's Unexpected Capital Raise Leads To Surprising Stock Surge,2020-02-13 15:00:00-05:00,TSLA,"{'negative': 0.0051723127, 'neutral': 0.950764, 'positive': 0.044063754}"
1261927,'Tesla wins Taiwan military contract for a fleet of 20 electric vehicles' -Electrek,2020-02-13 12:40:00-05:00,TSLA,"{'negative': 0.0013846824, 'neutral': 0.99576193, 'positive': 0.0028534438}"
1261928,Tesla shares are trading higher. Shares dipped this morning when the company announced an equity offering and have since reversed. The stock has seen heavy momentum in recent weeks.,2020-02-13 12:37:00-05:00,TSLA,"{'negative': 0.0036220858, 'neutral': 0.98779404, 'positive': 0.008583797}"
1261929,"'One of Tesla's biggest backers says the offering increases confidence in her $7,000 forecast' -CNBC",2020-02-13 12:23:00-05:00,TSLA,"{'negative': 0.0018205117, 'neutral': 0.9711494, 'positive': 0.027030092}"
1261930,Gene Munster's Loup Ventures Issues Post On Tesla Following Offering News 'Tesla Capitalizes on Its Surge',2020-02-13 12:20:00-05:00,TSLA,"{'negative': 0.0020470226, 'neutral': 0.9956637, 'positive': 0.0022893536}"
1261933,"CFRA Says It's Unsurprised By Tesla Capital Raise Considering Co.'s 'Ambitious Growth Plans'  In Light Of Stock's Run Up; Firm Says Recent 'Speed Bumps' Such As Coronavirus, Model X Recall 'Likely Factored Into' Decision To Proceed With Offering",2020-02-13 11:04:00-05:00,TSLA,"{'negative': 0.03822669, 'neutral': 0.9593978, 'positive': 0.0023754234}"
1261932,"UPDATE: CFRA Reiterates Sell Rating On Tesla, Says Continues To View Risk/Reward Profile As Unfavorable; Notes Higher Capex Guidance For 2020-2022 Should Equate To Weaker Free Cash Flow Than It Has Generated In Recent Quarters",2020-02-13 11:04:00-05:00,TSLA,"{'negative': 0.050515376, 'neutral': 0.9473594, 'positive': 0.0021252125}"
1261935,"Source Familiar With Matter Tells Benzinga Tesla ~2.65M Share Offering Expected To Price After The Close Today; Overallottment Is Additional 397,500 Shares",2020-02-13 09:03:00-05:00,TSLA,"{'negative': 0.003218427, 'neutral': 0.99588335, 'positive': 0.00089827157}"
1261938,"Tesla Says Will Use Net Proceeds From Offering To Further Strength Its Balance Sheet, General Corporate Purposes",2020-02-13 07:51:00-05:00,TSLA,"{'negative': 0.0028155914, 'neutral': 0.9941473, 'positive': 0.0030370539}"
1261940,Tesla Gross Proceeds From Offering $2.3B,2020-02-13 07:49:00-05:00,TSLA,"{'negative': 0.0028956318, 'neutral': 0.99509263, 'positive': 0.0020117827}"
1261939,Tesla shares are trading lower after the company issued a 10-K filing indicating the SEC has issued a subpoena seeking info related to certain financial data. The company also reported a $2 billion common stock offering. NOTE: Shares have since reversed and are now trading higher.,2020-02-13 07:49:00-05:00,TSLA,"{'negative': 0.54639196, 'neutral': 0.45170432, 'positive': 0.0019037352}"
1261941,Tesla's Elon Musk To Buy $10M In Common Stock Offering; Larry Ellison To Buy $1M In Shares,2020-02-13 07:48:00-05:00,TSLA,"{'negative': 0.0021652281, 'neutral': 0.99667394, 'positive': 0.0011607916}"
1261942,Tesla Reports $2B Common Stock Offering,2020-02-13 07:47:00-05:00,TSLA,"{'negative': 0.0020359517, 'neutral': 0.996476, 'positive': 0.001488017}"
1261944,"Tesla 10-K Shows SEC Issued Subpoena Seeking Info Related To Certain Financial Data, Contracts Including Co.'s Regular Financing Arrangements",2020-02-13 07:25:00-05:00,TSLA,"{'negative': 0.022464354, 'neutral': 0.9767801, 'positive': 0.00075564516}"
1261945,Tesla Sees Average Annual Capex In FY20-FY22 $2.5B-$3.5B,2020-02-13 07:22:00-05:00,TSLA,"{'negative': 0.0030070052, 'neutral': 0.99499846, 'positive': 0.0019946385}"
1261946,Tesla 10-K Just Out,2020-02-13 07:21:00-05:00,TSLA,"{'negative': 0.0015351217, 'neutral': 0.99736977, 'positive': 0.0010951055}"
1261947,Tesla Wants To Manufacture Model 3 With A Longer Range in China,2020-02-13 06:10:00-05:00,TSLA,"{'negative': 0.0020170852, 'neutral': 0.9945201, 'positive': 0.0034627798}"
1261948,Tesla Seeks Approval to Build Longer Range Model 3s in China,2020-02-13 05:37:00-05:00,TSLA,"{'negative': 0.0016891609, 'neutral': 0.99272776, 'positive': 0.00558306}"
1261949,"Charlie Munger Talks About Chinese Companies, Poor Investment Choices, And Why He Would Never Buy Tesla Stock",2020-02-13 03:37:00-05:00,TSLA,"{'negative': 0.69046885, 'neutral': 0.3071842, 'positive': 0.0023469825}"
1261950,"Tesla Recalls 15,000 Vehicles Due To Power Steering Issue Causing Potential Crash",2020-02-12 21:43:00-05:00,TSLA,"{'negative': 0.9343911, 'neutral': 0.06410008, 'positive': 0.0015088348}"
1261951,"Tesla Recalling 15,000 Model X SUVs For Power Steering Issue In North America",2020-02-12 16:28:00-05:00,TSLA,"{'negative': 0.055186234, 'neutral': 0.9435453, 'positive': 0.0012685636}"
1261953,UPDATE: Berkshire's Munger Says Elon Musk Overestimates Himself But He May Not Be Wrong All The Time,2020-02-12 14:13:00-05:00,TSLA,"{'negative': 0.03881954, 'neutral': 0.9595954, 'positive': 0.0015851686}"
1261954,"Berkshire Hathaway's Charlie Munger, When Asked About Tesla, Says Would Never Buy It, Would Never Sell The Stock Short",2020-02-12 14:12:00-05:00,TSLA,"{'negative': 0.14764129, 'neutral': 0.85069966, 'positive': 0.0016590772}"
1261955,"Tesla Shares Down 0.5% Over Last Few Mins., As Price Falls Below Near-Term Support Level At $775; Stock Down ~0.3% For Session",2020-02-12 14:06:00-05:00,TSLA,"{'negative': 0.7477677, 'neutral': 0.250168, 'positive': 0.0020643051}"
1261956,Tesla Might Be Serious About Producing Its Own Batteries,2020-02-12 11:07:00-05:00,TSLA,"{'negative': 0.0029305546, 'neutral': 0.9947883, 'positive': 0.0022812097}"
1261957,Musk On Tesla Founder Martin Eberhard: 'He Is Literally The Worst Person I've Ever Worked With',2020-02-12 10:45:00-05:00,TSLA,"{'negative': 0.9757612, 'neutral': 0.022840397, 'positive': 0.0013983711}"
1261959,'Tesla now disables Supercharging in salvaged vehicles' -Electrek,2020-02-12 09:12:00-05:00,TSLA,"{'negative': 0.5682456, 'neutral': 0.4296357, 'positive': 0.002118723}"
1261960,Apple Engineer Who Died In 2018 Tesla Crash Previously Complained Of Autopilot Malfunction,2020-02-12 06:25:00-05:00,TSLA,"{'negative': 0.9248786, 'neutral': 0.07341795, 'positive': 0.0017033806}"
1261961,"'Tesla Gigafactory 3 Is Back Online: February 10, 2020 Video' -InsideEVs",2020-02-11 13:53:00-05:00,TSLA,"{'negative': 0.0013492547, 'neutral': 0.99637645, 'positive': 0.0022741994}"
1261962,'Tesla is building a pilot battery cell manufacturing line in Fremont - getting into the cell business' -Electrek,2020-02-11 12:57:00-05:00,TSLA,"{'negative': 0.0014611229, 'neutral': 0.9959979, 'positive': 0.0025410238}"
1261965,Waiting On The Tesla Semi,2020-02-11 09:14:00-05:00,TSLA,"{'negative': 0.0040070056, 'neutral': 0.9950545, 'positive': 0.00093856396}"
1261966,Elon Musk Is Getting Excited About Solarglass: 'This Is A Very Important Product',2020-02-10 16:55:00-05:00,TSLA,"{'negative': 0.0030602568, 'neutral': 0.6661472, 'positive': 0.3307926}"
1261967,Susquehanna Reports 6.7% Passive Stake In Tesla,2020-02-10 15:21:00-05:00,TSLA,"{'negative': 0.004863936, 'neutral': 0.99436766, 'positive': 0.0007683184}"
1261968,'The degree to which SolarGlass will positively effect the esthetics & energy sustainability of neighborhoods throughout the world is not yet well appreciated' -Musk Tweet,2020-02-10 12:54:00-05:00,TSLA,"{'negative': 0.0036989073, 'neutral': 0.9725037, 'positive': 0.023797376}"
1261969,"'Tesla April company talk will be from our Giga New York factory, where we make SolarGlass & several other products. Will also offer customer & media tours' -Tweet From Elon Musk",2020-02-10 12:51:00-05:00,TSLA,"{'negative': 0.0012062407, 'neutral': 0.9954359, 'positive': 0.0033578938}"
1261971,'Tesla leaks new air suspension coming for Model 3' -Electrek,2020-02-10 11:44:00-05:00,TSLA,"{'negative': 0.009643588, 'neutral': 0.989593, 'positive': 0.0007633389}"
1261972,'Tesla Gigafactory 3 Resumes Production' -Inside EVs,2020-02-10 09:52:00-05:00,TSLA,"{'negative': 0.0017046739, 'neutral': 0.9960653, 'positive': 0.0022301113}"
1261974,'Tesla to soon announce solar roof tile expansion in Europe and China' - Electrek.Co,2020-02-10 08:51:00-05:00,TSLA,"{'negative': 0.001396909, 'neutral': 0.9953129, 'positive': 0.0032902383}"
1261977,Tesla shares are trading higher following an article indicating China said it would help companies like Tesla "resume production as soon as possible" in Shanghai.,2020-02-10 07:01:00-05:00,TSLA,"{'negative': 0.0019382464, 'neutral': 0.9743249, 'positive': 0.023736795}"
1261982,SpaceX's Starlink Satellite Internet Business 'Likely' To Go Public,2020-02-07 13:12:00-05:00,TSLA,"{'negative': 0.0016135355, 'neutral': 0.99538004, 'positive': 0.0030064192}"
1261987,"Tesla shares are trading lower as the stock continues to come down from the recent rally. Shares initially began selling off on Wednesday when the company suggested it will delay February delivery of some China-made Model 3 vehicles. UPDATE: Shares have reversed as of the market open, now trading higher.",2020-02-07 08:18:00-05:00,TSLA,"{'negative': 0.578994, 'neutral': 0.41861823, 'positive': 0.0023878084}"
1261988,Tesla Files For Touchscreen Steering Wheel Patent,2020-02-07 07:34:00-05:00,TSLA,"{'negative': 0.002417498, 'neutral': 0.99645704, 'positive': 0.0011253807}"
1261989,Tesla Remotely Removed Autopilot From A User's Car Without Telling Them: Report,2020-02-06 22:47:00-05:00,TSLA,"{'negative': 0.73989177, 'neutral': 0.25837687, 'positive': 0.0017313155}"
1261990,Teslamania Runs Wild! Now What?,2020-02-06 15:01:00-05:00,TSLA,"{'negative': 0.023778748, 'neutral': 0.9749917, 'positive': 0.0012295855}"
1261991,'Tesla has a new high-tech steering wheel with touchscreens and haptic feedback' -Electrek,2020-02-06 14:22:00-05:00,TSLA,"{'negative': 0.0016183816, 'neutral': 0.99367344, 'positive': 0.004708203}"
1261992,Joe Rogan's Cannabis Advocacy Is Altruism In Its Purest Form,2020-02-06 12:41:00-05:00,TSLA,"{'negative': 0.001905362, 'neutral': 0.9746592, 'positive': 0.023435388}"
1261993,Tesla shares are trading higher. The stock has been increasingly volatile and reached a high of $968. Cramer said the company's stock will eventually rise above $968.,2020-02-06 11:27:00-05:00,TSLA,"{'negative': 0.0014961961, 'neutral': 0.9773877, 'positive': 0.021116085}"
1261994,Cramer Says Tesla's Stock Will Eventually Rise Above $968,2020-02-06 10:29:00-05:00,TSLA,"{'negative': 0.0013588247, 'neutral': 0.9942015, 'positive': 0.004439738}"
1261999,"Needham Maintains Underperfom On Tesla, Saying 'Irrational Exuberance' Has Driven Rally; Notes That Co. 'has never posted a full annual profit since going public' And That Growth Rate And Gross Profit Declined In 2019",2020-02-05 12:43:00-05:00,TSLA,"{'negative': 0.25006655, 'neutral': 0.7463281, 'positive': 0.0036053397}"
1262002,Canaccord Pumps The Brakes On Tesla Following Stock's Huge Run,2020-02-05 11:50:00-05:00,TSLA,"{'negative': 0.0022322652, 'neutral': 0.9950858, 'positive': 0.0026819662}"
1262004,Tesla Analyst Lays Out The Case For An Equity Offering,2020-02-05 11:07:00-05:00,TSLA,"{'negative': 0.004702691, 'neutral': 0.9943619, 'positive': 0.00093539304}"
1262008,Will Tesla Reach $1 Trillion In Sales?,2020-02-05 09:44:00-05:00,TSLA,"{'negative': 0.001654357, 'neutral': 0.9936386, 'positive': 0.004707059}"
1262009,"Tesla Shares Fall Below $800 Level, Down ~11% For Session",2020-02-05 09:32:00-05:00,TSLA,"{'negative': 0.89321744, 'neutral': 0.10502262, 'positive': 0.0017598629}"
1262011,"GM CFO, When Asked About Tesla Stock Run Up, Says Co. Is 'Compelling Investment Opportunity'",2020-02-05 08:23:00-05:00,TSLA,"{'negative': 0.0018293246, 'neutral': 0.9813579, 'positive': 0.01681276}"
1262016,"Tesla shares are trading lower following days of upward momentum after the company suggested it will delay February delivery of some China-made Model 3 vehicles. Additionally, Canaccord Genuity downgraded the stock to Hold.",2020-02-05 06:27:00-05:00,TSLA,"{'negative': 0.66318905, 'neutral': 0.3343374, 'positive': 0.0024735415}"
1262018,Tesla Executive Says Co Will Delay February Delivery of Some Made-in-China Model 3 Cars; Says Shanghai Plant Plans to Restart Production on February 10,2020-02-05 05:24:00-05:00,TSLA,"{'negative': 0.4483185, 'neutral': 0.54959095, 'positive': 0.0020905565}"
1262019,"Canaccord Genuity Downgrades Tesla to Hold, Maintains $750 Price Target",2020-02-05 05:17:00-05:00,TSLA,"{'negative': 0.21463783, 'neutral': 0.78326297, 'positive': 0.0020992018}"
1262020,One Of Tesla's Largest Investors Sold 99.5% Of Its Stake Before New Year's Rally,2020-02-04 22:34:00-05:00,TSLA,"{'negative': 0.003264516, 'neutral': 0.994776, 'positive': 0.0019593586}"
1262021,How Kevin O'Leary Came To Love Tesla's Stock,2020-02-04 17:10:00-05:00,TSLA,"{'negative': 0.0024554343, 'neutral': 0.9946075, 'positive': 0.0029371323}"
1262022,"UPDATE: Tesla Shares Fall ~9% Over Last Few Mins, Still Up 14% for Session; Not Seeing News To Justify Move",2020-02-04 15:56:00-05:00,TSLA,"{'negative': 0.411379, 'neutral': 0.5860463, 'positive': 0.0025747884}"
1262023,Tesla Shares Fall ~$108 Over Last Few Mins,2020-02-04 15:55:00-05:00,TSLA,"{'negative': 0.7228062, 'neutral': 0.2748612, 'positive': 0.0023325759}"
1262024,"Tesla Owns More Than Half The Us Market, Keeps Electric Car Sales Growing - Electrek.Co",2020-02-04 14:22:00-05:00,TSLA,"{'negative': 0.0017316755, 'neutral': 0.98791015, 'positive': 0.010358153}"
1262025,Saudi Arabia's Public Investment Fund Sold ~8.2M Shares Of Tesla Over Last Qtr.,2020-02-04 13:35:00-05:00,TSLA,"{'negative': 0.0042326166, 'neutral': 0.9949521, 'positive': 0.0008153254}"
1262026,Saudi Arabia Public Investment Fund Dumped All But 39K Shares Of Tesla In Q4,2020-02-04 13:09:00-05:00,TSLA,"{'negative': 0.32850352, 'neutral': 0.66938984, 'positive': 0.00210667}"
